Date,Open,High,Low,Close,Adj Close,Volume
2019-02-20,71.949501,72.130997,71.510498,71.788498,71.788498,23700
2019-02-21,71.749496,71.798500,70.629997,71.162498,71.162498,33380
2019-02-22,71.424500,72.051003,71.371002,72.051003,72.051003,35200
2019-02-25,71.950500,72.750999,71.950500,72.304001,72.304001,37200
2019-02-26,71.700500,71.899498,71.126503,71.561996,71.561996,30400
2019-02-27,71.799500,71.800003,70.976997,71.537003,71.537003,36780
2019-02-28,71.829498,72.500000,71.581497,72.296997,72.296997,31220
2019-03-01,72.499496,72.977501,72.364998,72.774498,72.774498,86700
2019-03-04,74.025002,75.531998,73.782997,74.841499,74.841499,167560
2019-03-05,74.949501,75.370499,74.575500,75.301498,75.301498,48760
2019-03-06,74.945503,75.147499,74.050003,74.183998,74.183998,50480
2019-03-07,73.550499,74.344498,73.105003,73.612503,73.612503,52000
2019-03-08,72.050003,72.175003,70.750000,71.651001,71.651001,74240
2019-03-11,72.276497,73.850998,72.123001,73.765503,73.765503,36940
2019-03-12,74.319000,74.712502,73.704002,74.414497,74.414497,71240
2019-03-13,73.934998,75.050003,73.910004,74.933502,74.933502,45580
2019-03-14,74.827003,75.250000,74.589996,75.067001,75.067001,75900
2019-03-15,75.499496,75.699997,74.682999,75.345001,75.345001,59260
2019-03-18,75.699997,77.058502,75.373497,76.690498,76.690498,60520
2019-03-19,77.099998,78.510498,76.988998,78.492996,78.492996,135480
2019-03-20,77.900497,78.537003,77.250000,78.224998,78.224998,83620
2019-03-21,78.884499,79.556999,78.500000,79.510002,79.510002,136180
2019-03-22,80.000504,80.400002,78.760002,78.967499,78.967499,124620
2019-03-25,77.199997,78.495499,76.956001,78.147499,78.147499,98940
2019-03-26,78.949997,79.949997,78.650497,79.345001,79.345001,66520
2019-03-27,79.350502,79.559502,77.660004,78.098999,78.098999,46080
2019-03-28,78.396500,79.101997,78.153000,78.518997,78.518997,59040
2019-03-29,79.350502,79.750000,79.059998,79.417000,79.417000,42820
2019-04-01,80.099503,80.599998,80.025497,80.413002,80.413002,86220
2019-04-02,80.949997,81.331001,80.599998,81.093002,81.093002,64820
2019-04-03,81.449997,81.449997,80.783501,81.344002,81.344002,79680
2019-04-04,80.850502,81.541000,80.634499,80.833504,80.833504,52940
2019-04-05,81.249496,81.736504,81.049004,81.567001,81.567001,79320
2019-04-08,81.800003,81.889000,80.972000,81.328003,81.328003,51540
2019-04-09,81.849998,82.250000,81.650002,81.900002,81.900002,42500
2019-04-10,81.699997,82.019997,81.400002,81.760002,81.760002,47860
2019-04-11,82.089996,82.190002,81.650002,81.940002,81.940002,40660
2019-04-12,81.739998,81.879997,81.339996,81.519997,81.519997,48040
2019-04-15,81.690002,81.690002,80.419998,80.900002,80.900002,40380
2019-04-16,81.730003,82.400002,81.650002,82.320000,82.320000,66160
2019-04-17,82.400002,83.029999,82.230003,82.500000,82.500000,84940
2019-04-18,82.440002,83.110001,82.300003,82.910004,82.910004,51980
2019-04-23,83.910004,85.720001,83.639999,85.709999,85.709999,71900
2019-04-24,85.750000,86.290001,85.309998,85.820000,85.820000,108980
2019-04-25,86.150002,86.500000,85.349998,86.000000,86.000000,107940
2019-04-26,86.099998,86.949997,85.150002,85.809998,85.809998,153000
2019-04-29,87.629997,87.739998,87.040001,87.070000,87.070000,80300
2019-04-30,85.970001,86.430000,85.080002,85.320000,85.320000,69280
2019-05-02,85.750000,85.989998,84.830002,85.029999,85.029999,128160
2019-05-03,86.550003,87.800003,86.550003,87.419998,87.419998,174500
2019-05-06,85.129997,87.419998,84.589996,87.110001,87.110001,184520
2019-05-07,86.949997,87.150002,85.470001,86.070000,86.070000,69180
2019-05-08,85.940002,86.309998,85.120003,85.959999,85.959999,63000
2019-05-09,84.949997,85.320000,83.500000,83.959999,83.959999,105780
2019-05-10,84.510002,84.959999,82.639999,82.730003,82.730003,88680
2019-05-13,82.940002,82.940002,80.760002,81.300003,81.300003,255720
2019-05-14,81.760002,82.470001,81.099998,82.470001,82.470001,104660
2019-05-15,83.150002,83.160004,81.449997,82.919998,82.919998,100960
2019-05-16,83.389999,85.750000,82.989998,85.599998,85.599998,114220
2019-05-17,85.010002,85.589996,84.459999,85.190002,85.190002,79640
2019-05-20,84.250000,84.250000,82.250000,83.019997,83.019997,161820
2019-05-21,83.940002,84.519997,82.870003,83.000000,83.000000,69020
2019-05-22,83.250000,83.660004,82.559998,83.580002,83.580002,40980
2019-05-23,82.589996,82.900002,81.690002,81.769997,81.769997,71800
2019-05-24,81.540001,82.250000,81.199997,81.459999,81.459999,49680
2019-05-27,81.830002,82.110001,81.529999,81.779999,81.779999,23660
2019-05-28,82.139999,82.589996,81.500000,82.360001,82.360001,48500
2019-05-29,81.639999,82.010002,81.459999,81.570000,81.570000,75660
2019-05-30,81.860001,82.180000,81.550003,81.559998,81.559998,13360
2019-05-31,80.290001,80.510002,79.440002,80.389999,80.389999,118240
2019-06-03,78.610001,78.889999,76.139999,76.690002,76.690002,151620
2019-06-04,75.330002,76.510002,74.820000,76.470001,76.470001,126040
2019-06-05,77.400002,77.910004,76.129997,77.080002,77.080002,76960
2019-06-06,77.339996,77.760002,76.199997,77.010002,77.010002,101720
2019-06-07,78.050003,79.620003,77.260002,79.129997,79.129997,104020
2019-06-11,82.500000,83.589996,82.349998,82.400002,82.400002,142460
2019-06-12,81.699997,82.300003,81.510002,81.949997,81.949997,49760
2019-06-13,81.750000,83.480003,81.750000,82.910004,82.910004,40100
2019-06-14,82.510002,83.370003,82.260002,83.300003,83.300003,38140
2019-06-17,83.900002,84.250000,83.300003,83.949997,83.949997,38360
2019-06-18,84.290001,85.849998,83.769997,85.660004,85.660004,96880
2019-06-19,85.349998,85.489998,84.500000,84.730003,84.730003,54260
2019-06-20,85.510002,86.059998,84.790001,84.839996,84.839996,87260
2019-06-21,84.230003,85.019997,84.150002,84.879997,84.879997,41580
2019-06-24,84.730003,84.730003,83.449997,83.750000,83.750000,51040
2019-06-25,83.400002,84.099998,82.800003,82.980003,82.980003,42000
2019-06-26,82.989998,83.750000,82.769997,83.110001,83.110001,30700
2019-06-27,84.199997,84.360001,83.419998,83.500000,83.500000,38120
2019-06-28,83.809998,84.010002,83.389999,83.610001,83.610001,35940
2019-07-01,85.000000,85.129997,84.500000,84.989998,84.989998,80720
2019-07-02,85.099998,85.099998,84.440002,84.459999,84.459999,19000
2019-07-03,85.519997,86.000000,85.510002,85.900002,85.900002,54620
2019-07-04,86.239998,86.300003,85.820000,85.949997,85.949997,40220
2019-07-05,86.110001,86.250000,85.800003,86.199997,86.199997,59440
2019-07-08,86.010002,86.940002,85.959999,86.750000,86.750000,41300
2019-07-09,86.610001,88.099998,86.410004,88.070000,88.070000,74940
2019-07-10,88.349998,89.620003,88.220001,89.389999,89.389999,99200
2019-07-11,90.000000,90.349998,89.639999,90.190002,90.190002,66520
2019-07-12,89.139999,89.599998,88.959999,89.360001,89.360001,61920
2019-07-15,89.739998,89.989998,88.839996,89.050003,89.050003,80620
2019-07-16,89.739998,90.250000,89.650002,90.000000,90.000000,37660
2019-07-17,89.910004,89.949997,88.889999,89.029999,89.029999,94540
2019-07-18,87.580002,88.629997,87.250000,87.529999,87.529999,86900
2019-07-19,88.320000,88.949997,88.260002,88.610001,88.610001,49880
2019-07-22,87.949997,88.050003,87.360001,87.550003,87.550003,33540
2019-07-23,89.110001,89.400002,88.699997,88.889999,88.889999,51000
2019-07-24,88.709999,89.250000,88.199997,89.250000,89.250000,58360
2019-07-25,89.860001,90.370003,88.709999,89.279999,89.279999,102820
2019-07-26,87.139999,87.930000,86.419998,87.269997,87.269997,125220
2019-07-29,87.300003,87.400002,85.150002,85.150002,85.150002,72880
2019-07-30,86.059998,86.239998,84.599998,85.230003,85.230003,89180
2019-07-31,85.459999,85.589996,84.699997,84.809998,84.809998,45980
2019-08-01,84.589996,85.809998,84.510002,85.449997,85.449997,64140
2019-08-02,83.750000,83.790001,81.449997,81.650002,81.650002,143600
2019-08-05,80.900002,80.900002,78.809998,79.400002,79.400002,157980
2019-08-06,79.190002,80.279999,78.500000,78.500000,78.500000,243100
2019-08-07,79.900002,80.800003,78.169998,78.970001,78.970001,156640
2019-08-08,80.889999,81.389999,80.169998,81.230003,81.230003,82960
2019-08-09,81.650002,81.910004,80.449997,80.550003,80.550003,70160
2019-08-12,81.389999,81.550003,79.580002,79.839996,79.839996,22600
2019-08-13,79.489998,81.949997,78.949997,81.019997,81.019997,98240
2019-08-14,81.949997,81.949997,79.400002,79.570000,79.570000,73520
2019-08-15,79.660004,80.199997,77.750000,79.910004,79.910004,173160
2019-08-16,80.800003,81.489998,80.279999,80.910004,80.910004,52760
2019-08-19,81.660004,82.279999,81.440002,82.169998,82.169998,42340
2019-08-20,82.139999,82.349998,81.389999,81.809998,81.809998,56900
2019-08-21,81.669998,82.440002,81.510002,82.209999,82.209999,39620
2019-08-22,82.239998,82.629997,81.320000,81.660004,81.660004,31140
2019-08-23,82.139999,82.180000,79.589996,79.589996,79.589996,49980
2019-08-26,79.570000,80.320000,78.500000,79.230003,79.230003,103120
2019-08-27,79.760002,80.129997,78.980003,79.379997,79.379997,36280
2019-08-28,79.809998,80.500000,78.690002,79.629997,79.629997,17920
2019-08-29,79.650002,81.250000,79.400002,81.139999,81.139999,63020
2019-08-30,81.250000,81.739998,80.250000,80.589996,80.589996,45880
2019-09-02,80.559998,81.080002,80.349998,80.660004,80.660004,40200
2019-09-03,80.690002,82.010002,80.089996,81.989998,81.989998,60440
2019-09-04,82.389999,82.790001,81.489998,81.720001,81.720001,72680
2019-09-05,82.410004,83.070000,82.040001,83.029999,83.029999,70580
2019-09-06,83.720001,83.720001,82.720001,83.099998,83.099998,49860
2019-09-09,83.400002,83.599998,83.050003,83.580002,83.580002,69260
2019-09-10,82.870003,82.870003,81.809998,82.050003,82.050003,48780
2019-09-11,82.779999,83.180000,81.000000,83.180000,83.180000,52520
2019-09-12,83.339996,84.250000,82.790001,83.580002,83.580002,59900
2019-09-13,83.059998,83.459999,82.790001,83.180000,83.180000,67360
2019-09-16,82.489998,82.870003,81.949997,82.000000,82.000000,35200
2019-09-17,82.040001,82.290001,81.809998,82.089996,82.089996,29940
2019-09-18,82.269997,82.639999,81.919998,81.919998,81.919998,15820
2019-09-19,81.910004,82.870003,81.800003,82.849998,82.849998,23660
2019-09-20,82.639999,83.050003,81.709999,81.709999,81.709999,24100
2019-09-23,81.690002,81.839996,80.449997,80.970001,80.970001,59540
2019-09-24,81.540001,81.769997,80.339996,80.349998,80.349998,25900
2019-09-25,79.419998,79.900002,78.500000,79.500000,79.500000,101420
2019-09-26,80.510002,81.150002,79.220001,79.470001,79.470001,41900
2019-09-27,79.889999,80.000000,78.879997,79.550003,79.550003,119940
2019-09-30,79.440002,79.440002,78.430000,79.360001,79.360001,36660
2019-10-01,80.389999,80.589996,79.330002,79.419998,79.419998,51900
2019-10-02,79.489998,79.489998,77.930000,77.930000,77.930000,63980
2019-10-04,78.459999,79.000000,78.199997,78.820000,78.820000,32000
2019-10-07,78.910004,79.349998,78.500000,79.330002,79.330002,36620
2019-10-08,79.339996,79.430000,78.150002,78.349998,78.349998,41780
2019-10-09,77.949997,78.690002,77.839996,78.489998,78.489998,38840
2019-10-10,78.260002,78.889999,77.849998,78.709999,78.709999,20600
2019-10-11,78.650002,79.029999,78.540001,78.989998,78.989998,50280
2019-10-14,78.919998,78.940002,78.010002,78.360001,78.360001,23160
2019-10-15,79.349998,79.550003,78.959999,79.470001,79.470001,31320
2019-10-16,80.110001,80.809998,79.879997,80.349998,80.349998,50760
2019-10-17,80.510002,81.070000,80.180000,80.379997,80.379997,59300
2019-10-18,80.279999,80.480003,79.379997,79.379997,79.379997,38220
2019-10-21,78.949997,79.849998,78.849998,79.849998,79.849998,60780
2019-10-22,80.220001,80.349998,79.510002,79.559998,79.559998,47900
2019-10-23,79.190002,79.559998,78.370003,79.510002,79.510002,54200
2019-10-24,79.440002,80.389999,79.199997,80.389999,80.389999,71460
2019-10-25,75.330002,79.080002,74.870003,78.870003,78.870003,454060
2019-10-28,78.910004,80.029999,78.500000,79.820000,79.820000,98160
2019-10-29,80.050003,80.199997,79.010002,79.419998,79.419998,47040
2019-10-30,79.190002,80.019997,79.129997,79.459999,79.459999,36940
2019-10-31,79.989998,80.339996,79.290001,79.680000,79.680000,54540
2019-11-01,79.949997,80.559998,79.639999,80.099998,80.099998,39140
2019-11-04,80.349998,81.339996,80.339996,81.199997,81.199997,66760
2019-11-05,81.339996,81.690002,81.019997,81.449997,81.449997,42160
2019-11-06,81.300003,81.389999,80.970001,81.120003,81.120003,26200
2019-11-07,81.559998,81.699997,81.320000,81.589996,81.589996,44400
2019-11-08,80.919998,81.180000,80.500000,80.769997,80.769997,46900
2019-11-11,80.779999,80.889999,80.139999,80.260002,80.260002,54100
2019-11-12,80.410004,81.120003,80.220001,81.000000,81.000000,25480
2019-11-13,80.589996,80.699997,79.970001,80.080002,80.080002,25180
2019-11-14,79.690002,80.309998,79.430000,79.650002,79.650002,34220
2019-11-15,80.279999,80.279999,79.000000,79.070000,79.070000,44520
2019-11-18,79.239998,79.239998,77.930000,78.860001,78.860001,43960
2019-11-19,79.160004,79.599998,78.830002,78.839996,78.839996,54660
2019-11-20,79.000000,79.580002,78.570000,79.190002,79.190002,29900
2019-11-21,78.790001,78.919998,78.339996,78.430000,78.430000,43660
2019-11-22,78.540001,78.830002,78.300003,78.580002,78.580002,32960
2019-11-25,79.680000,80.660004,79.419998,80.500000,80.500000,39440
2019-11-26,80.629997,81.489998,80.430000,81.300003,81.300003,29720
2019-11-27,81.760002,82.730003,81.669998,82.730003,82.730003,65400
2019-11-28,82.489998,82.750000,82.110001,82.750000,82.750000,35360
2019-11-29,82.449997,82.949997,81.910004,81.910004,81.910004,68940
2019-12-02,82.000000,82.349998,79.540001,79.820000,79.820000,84680
2019-12-03,80.589996,80.830002,78.889999,78.889999,78.889999,59260
2019-12-04,79.570000,80.580002,79.570000,79.959999,79.959999,37180
2019-12-05,79.699997,79.940002,78.620003,78.660004,78.660004,38840
2019-12-06,78.790001,79.349998,78.550003,79.000000,79.000000,46080
2019-12-09,79.239998,79.800003,78.839996,79.440002,79.440002,66740
2019-12-10,79.169998,79.169998,78.300003,78.570000,78.570000,32240
2019-12-11,78.580002,78.790001,78.300003,78.370003,78.370003,21720
2019-12-12,78.680000,79.239998,78.379997,78.930000,78.930000,55280
2019-12-13,79.339996,79.379997,78.669998,79.129997,79.129997,70940
2019-12-16,79.400002,79.489998,78.800003,79.050003,79.050003,61960
2019-12-17,79.440002,80.110001,79.099998,79.870003,79.870003,32560
2019-12-18,80.290001,80.849998,80.209999,80.650002,80.650002,34480
2019-12-19,80.160004,80.529999,79.900002,80.459999,80.459999,24460
2019-12-20,80.510002,81.279999,80.330002,81.070000,81.070000,39300
2019-12-23,80.739998,80.910004,80.430000,80.699997,80.699997,39960
2019-12-27,83.900002,85.089996,83.790001,84.919998,84.919998,226900
2019-12-30,83.779999,83.779999,83.129997,83.620003,83.620003,48800
